stname,cluster_id,utc_timestamp,utc_timestamp_s
MXI ,0,1218359887.6,1218359893.8
MXI ,0,1218363673.2,1218363677.5
MXI ,0,1218364371.0,1218364376.9
MXI ,0,1218367485.3,1218367489.0
MXI ,0,1218367845.6,1218367853.3
MXI ,0,1218369897.0,1218369900.7
MXI ,0,1218372238.2,1218372242.4
MXI ,0,1218373935.9,1218373938.2
MXI ,0,1218375814.0,1218375819.0
MXI ,0,1218377546.0,1218377550.8
MXI ,0,1218377682.4,1218377687.0
MXI ,0,1218378765.2,1218378769.7
MXI ,0,1218381417.0,1218381423.6
MXI ,0,1218382205.3,1218382218.9
MXI ,0,1218382702.0,1218382708.9
MXI ,0,1218383674.5,1218383681.3
MXI ,0,1218383934.0,1218383942.0
MXI ,0,1218384135.0,1218384138.7
MXI ,0,1218384872.8,1218384876.5
MXI ,0,1218385310.4,1218385317.2
MXI ,0,1218386455.8,1218386462.6
MXI ,0,1218388077.8,1218388092.0
MXI ,0,1218388211.2,1218388227.5
MXI ,0,1218388778.6,1218388794.1
MXI ,0,1218389182.0,1218389188.4
MXI ,0,1218389628.7,1218389634.8
MXI ,0,1218390596.4,1218390604.9
MXI ,0,1218391758.3,1218391768.7
MXI ,0,1218392434.1,1218392447.7
MXI ,0,1218392521.5,1218392528.8
MXI ,0,1218393537.3,1218393543.8
MXI ,0,1218394367.0,1218394370.5
MXI ,0,1218395014.9,1218395018.0
MXI ,0,1218395629.7,1218395636.7
MXI ,0,1218396631.3,1218396636.6
MXI ,0,1218397175.5,1218397181.1
MXI ,0,1218397904.3,1218397910.2
MXI ,0,1218398394.3,1218398401.0
MXI ,0,1218399373.8,1218399381.1
MXI ,0,1218400671.8,1218400674.9
MXI ,0,1218400827.5,1218400835.4
MXI ,0,1218402608.1,1218402613.8
MXI ,0,1218403271.9,1218403276.0
MXI ,0,1218405438.7,1218405445.5
MXI ,0,1218405554.4,1218405561.0
MXI ,0,1218406924.4,1218406929.0
MXI ,0,1218408235.4,1218408242.0
MXI ,0,1218409467.4,1218409473.7
MXI ,0,1218410796.0,1218410799.0
MXI ,0,1218412598.2,1218412604.6
MXI ,0,1218413333.7,1218413340.7
MXI ,0,1218414883.6,1218414886.7
MXI ,0,1218415759.2,1218415765.7
MXI ,0,1218416433.6,1218416449.0
MXI ,0,1218417053.1,1218417066.2
MXI ,0,1218417846.4,1218417849.6
MXI ,0,1218418537.7,1218418541.0
MXI ,0,1218419460.8,1218419465.6
MXI ,0,1218419829.5,1218419835.7
MXI ,0,1218421021.4,1218421024.6
MXI ,0,1218421328.1,1218421332.7
MXI ,0,1218422519.1,1218422524.2
MXI ,0,1218424584.2,1218424587.2
MXI ,0,1218426059.3,1218426065.9
MXI ,0,1218427360.1,1218427363.5
MXI ,0,1218428402.2,1218428406.2
MXI ,0,1218428477.2,1218428480.9
MXI ,0,1218429081.6,1218429088.4
MXI ,0,1218429689.8,1218429693.0
MXI ,0,1218429898.9,1218429901.9
MXI ,0,1218431400.4,1218431406.3
MXI ,0,1218432143.0,1218432152.9
MXI ,0,1218432808.3,1218432815.1
MXI ,0,1218433827.6,1218433836.6
MXI ,0,1218435018.4,1218435022.1
MXI ,0,1218435916.5,1218435924.7
MXI ,0,1218437773.0,1218437778.2
MXI ,0,1218438614.9,1218438620.2
MXI ,0,1218440718.1,1218440722.4
MXI ,0,1218441054.6,1218441058.4
MXI ,0,1218442921.2,1218442930.1
MXI ,0,1218443709.3,1218443715.8
MXI ,0,1218449014.1,1218449019.8
MXI ,0,1218449053.0,1218449058.9
MXI ,0,1218450284.2,1218450289.8
MXI ,0,1218450517.6,1218450521.1
MXI ,0,1218451920.3,1218451925.0
MXI ,0,1218452542.9,1218452549.2
MXI ,0,1218454051.8,1218454056.5
MXI ,0,1218454125.7,1218454131.1
MXI ,0,1218454339.1,1218454352.4
MXI ,0,1218454481.2,1218454487.5
MXI ,0,1218455397.1,1218455399.9
MXI ,0,1218456399.1,1218456402.8
MXI ,0,1218457634.4,1218457639.1
MXI ,0,1218458261.3,1218458264.3
MXI ,0,1218459528.4,1218459534.3
MXI ,0,1218460202.8,1218460209.9
MXI ,0,1218461823.2,1218461828.9
MXI ,0,1218461937.3,1218461942.8
MXI ,0,1218462345.8,1218462352.2
MXI ,0,1218462384.1,1218462392.9
MXI ,0,1218463269.4,1218463275.5
MXI ,0,1218463869.5,1218463874.7
MXI ,0,1218463975.6,1218463985.5
MXI ,0,1218464469.7,1218464475.6
MXI ,0,1218466003.5,1218466010.1
MXI ,0,1218467463.0,1218467469.1
MXI ,0,1218468592.1,1218468598.7
MXI ,0,1218470165.9,1218470170.8
MXI ,0,1218470892.1,1218470895.9
MXI ,0,1218471548.3,1218471554.4
MXI ,0,1218472684.7,1218472689.2
MXI ,0,1218472770.6,1218472775.1
MXI ,0,1218473510.0,1218473512.8
MXI ,0,1218474606.2,1218474611.6
MXI ,0,1218477507.3,1218477523.5
MXI ,0,1218478876.7,1218478883.3
MXI ,0,1218479370.6,1218479380.1
MXI ,0,1218483522.4,1218483527.4
MXI ,0,1218484090.7,1218484097.3
MXI ,0,1218485482.8,1218485489.1
MXI ,0,1218486430.9,1218486437.4
MXI ,0,1218488811.3,1218488816.7
MXI ,0,1218488908.5,1218488915.2
MXI ,0,1218489098.8,1218489103.8
MXI ,0,1218489274.9,1218489281.5
MXI ,0,1218489767.7,1218489771.8
MXI ,0,1218490781.3,1218490788.8
MXI ,0,1218491784.1,1218491790.7
MXI ,0,1218492844.4,1218492850.3
MXI ,0,1218494820.6,1218494825.0
MXI ,0,1218494989.3,1218495004.2
MXI ,0,1218496288.5,1218496294.3
MXI ,0,1218497587.0,1218497593.8
MXI ,0,1218498272.7,1218498276.1
MXI ,0,1218498853.2,1218498858.2
MXI ,0,1218500741.0,1218500751.0
MXI ,0,1218501630.3,1218501633.5
MXI ,0,1218501849.8,1218501854.2
MXI ,0,1218502254.2,1218502259.0
MXI ,0,1218505047.0,1218505050.3
MXI ,0,1218506543.7,1218506549.6
MXI ,0,1218512253.5,1218512259.5
MXI ,0,1218512470.8,1218512475.6
MXI ,0,1218513748.8,1218513752.0
MXI ,0,1218514724.6,1218514730.5
MXI ,0,1218515024.1,1218515030.4
MXI ,0,1218515850.9,1218515858.1
MXI ,0,1218516998.0,1218517002.6
MXI ,0,1218517358.5,1218517365.2
MXI ,0,1218518898.8,1218518904.4
MXI ,0,1218521078.2,1218521085.4
MXI ,0,1218521599.6,1218521603.2
MXI ,0,1218522075.1,1218522082.2
MXI ,0,1218523539.6,1218523543.0
MXI ,0,1218527118.2,1218527124.1
MXI ,0,1218527348.8,1218527352.0
MXI ,0,1218527617.1,1218527628.9
MXI ,0,1218529005.5,1218529010.9
MXI ,0,1218529138.7,1218529144.8
MXI ,0,1218530042.4,1218530045.9
MXI ,0,1218530777.8,1218530780.8
MXI ,0,1218532492.5,1218532498.4
MXI ,0,1218534899.0,1218534903.3
MXI ,0,1218535720.6,1218535724.1
MXI ,0,1218536506.0,1218536510.5
MXI ,0,1218537103.5,1218537106.8
MXI ,0,1218541003.2,1218541006.7
MXI ,0,1218542439.7,1218542443.9
MXI ,0,1218543943.4,1218543947.2
MXI ,0,1218544008.6,1218544013.6
MXI ,0,1218544611.5,1218544615.8
MXI ,0,1218545925.4,1218545931.9
MXI ,0,1218548841.7,1218548856.1
MXI ,0,1218549373.3,1218549382.6
MXI ,0,1218549523.2,1218549534.3
MXI ,0,1218549680.5,1218549683.8
MXI ,0,1218550033.7,1218550037.2
MXI ,0,1218550137.5,1218550145.6
MXI ,0,1218550415.8,1218550419.0
MXI ,0,1218550981.6,1218550988.4
MXI ,0,1218551212.8,1218551215.8
MXI ,0,1218551502.2,1218551507.8
MXI ,0,1218551717.3,1218551728.4
MXI ,0,1218552295.7,1218552299.4
MXI ,0,1218552775.4,1218552780.3
MXI ,0,1218553279.2,1218553288.8
MXI ,0,1218557634.6,1218557640.7
MXI ,0,1218558175.7,1218558182.3
MXI ,0,1218558460.4,1218558468.6
MXI ,0,1218558916.8,1218558922.8
MXI ,0,1218560614.0,1218560617.5
MXI ,0,1218561694.4,1218561700.7
MXI ,0,1218562200.9,1218562207.3
MXI ,0,1218562796.1,1218562801.8
MXI ,0,1218562931.1,1218562937.2
MXI ,0,1218563180.5,1218563183.6
MXI ,0,1218564348.0,1218564351.8
MXI ,0,1218564882.7,1218564889.7
MXI ,0,1218565080.1,1218565083.6
MXI ,0,1218565407.6,1218565417.3
MXI ,0,1218565711.8,1218565718.9
MXI ,0,1218566021.4,1218566027.7
MXI ,0,1218567087.1,1218567092.4
MXI ,0,1218568446.5,1218568453.2
MXI ,0,1218569551.8,1218569563.2
MXI ,0,1218569842.2,1218569848.4
MXI ,0,1218570187.1,1218570194.8
MXI ,0,1218570563.8,1218570571.5
MXI ,0,1218571693.0,1218571698.1
MXI ,0,1218572335.8,1218572341.0
MXI ,0,1218572784.2,1218572791.2
MXI ,0,1218573140.3,1218573147.4
MXI ,0,1218573682.5,1218573688.0
MXI ,0,1218575007.8,1218575012.5
MXI ,0,1218576526.5,1218576530.9
MXI ,0,1218576846.3,1218576851.2
MXI ,0,1218577660.9,1218577665.3
MXI ,0,1218578340.0,1218578346.6
MXI ,0,1218578577.5,1218578582.3
MXI ,0,1218578931.3,1218578936.2
MXI ,0,1218579627.7,1218579632.4
MXI ,0,1218580723.3,1218580727.8
MXI ,0,1218582794.7,1218582799.4
MXI ,0,1218583532.1,1218583537.3
MXI ,0,1218583873.7,1218583878.2
MXI ,0,1218584284.9,1218584292.3
MXI ,0,1218584493.0,1218584499.2
MXI ,0,1218585397.6,1218585403.2
MXI ,0,1218586080.1,1218586084.8
MXI ,0,1218586631.6,1218586636.1
MXI ,0,1218587318.8,1218587323.6
MXI ,0,1218587403.8,1218587408.5
MXI ,0,1218588464.2,1218588470.6
MXI ,0,1218588984.0,1218588988.7
MXI ,0,1218591325.6,1218591330.9
MXI ,0,1218591905.0,1218591911.4
MXI ,0,1218593026.0,1218593040.0
MXI ,0,1218595669.7,1218595674.4
MXI ,0,1218596464.1,1218596471.8
MXI ,0,1218598295.9,1218598303.3
MXI ,0,1218603020.0,1218603028.8
MXI ,0,1218604172.7,1218604175.9
MXI ,0,1218604357.4,1218604362.7
MXI ,0,1218605197.8,1218605201.9
MXI ,0,1218607527.6499999,1218607531.2
MXI ,0,1218607729.1,1218607732.2
MXI ,0,1218608374.8,1218608378.6
MXI ,0,1218611154.9,1218611167.7
MXI ,0,1218613449.7,1218613456.5
MXI ,0,1218613929.7,1218613936.4
MXI ,0,1218615163.8,1218615172.2
MXI ,0,1218616725.9,1218616730.5
MXI ,0,1218619451.3,1218619457.7
MXI ,0,1218626894.5,1218626904.2
MXI ,0,1218627689.5,1218627695.7
MXI ,0,1218628430.5,1218628434.7
MXI ,0,1218630137.3,1218630141.9
MXI ,0,1218631040.5,1218631045.1
MXI ,0,1218632674.5,1218632687.6
MXI ,0,1218633356.5,1218633361.5
MXI ,0,1218634862.0,1218634868.2
MXI ,0,1218635621.2,1218635625.4
MXI ,0,1218636616.3,1218636620.8
MXI ,0,1218637245.7,1218637249.2
MXI ,0,1218638281.5,1218638289.6
MXI ,0,1218639843.5,1218639853.1
MXI ,0,1218640508.0,1218640512.5
MXI ,0,1218641458.8,1218641469.2
MXI ,0,1218644131.9,1218644137.4
MXI ,0,1218645158.2,1218645165.6
MXI ,0,1218645491.3,1218645495.4
MXI ,0,1218647503.1,1218647506.2
MXI ,0,1218647961.5,1218647975.1
MXI ,0,1218648514.6,1218648518.4
MXI ,0,1218648719.4,1218648726.2
MXI ,0,1218649598.3,1218649603.3
MXI ,0,1218649839.5,1218649846.1
MXI ,0,1218649934.6,1218649944.1
MXI ,0,1218650269.3,1218650277.6
MXI ,0,1218651399.5,1218651406.0
MXI ,0,1218652054.0,1218652060.5
MXI ,0,1218652866.2,1218652871.4
MXI ,0,1218653529.4,1218653533.2
MXI ,0,1218655316.8,1218655321.3
MXI ,0,1218656556.6,1218656561.7
MXI ,0,1218657649.5,1218657652.3
MXI ,0,1218659426.7,1218659429.5
MXI ,0,1218663044.6,1218663051.8
MXI ,0,1218663931.6,1218663937.7
MXI ,0,1218664096.7,1218664104.2
MXI ,0,1218665119.5,1218665125.7
MXI ,0,1218666886.0,1218666890.8
MXI ,0,1218668652.8,1218668656.1
MXI ,0,1218669920.4,1218669923.4
MXI ,0,1218671750.8,1218671754.9
MXI ,0,1218672171.8,1218672177.1
MXI ,0,1218673524.1,1218673534.4
MXI ,0,1218674707.2,1218674710.5
MXI ,0,1218677877.6,1218677882.7
MXI ,0,1218678710.3,1218678719.6
MXI ,0,1218680908.9,1218680914.9
MXI ,0,1218680989.4,1218680995.3
MXI ,0,1218682507.4,1218682513.1
MXI ,0,1218684179.1,1218684184.1
MXI ,0,1218686157.2,1218686174.1
MXI ,0,1218686402.5,1218686411.5
MXI ,0,1218697434.0,1218697437.5
MXI ,0,1218698078.7,1218698085.3
MXI ,0,1218702253.3,1218702274.9
MXI ,0,1218703730.4,1218703735.5
MXI ,0,1218704122.5,1218704129.2
MXI ,0,1218705464.9,1218705468.0
MXI ,0,1218706892.2,1218706896.8
MXI ,0,1218707229.6,1218707232.9
MXI ,0,1218707889.8,1218707893.3
MXI ,0,1218708172.9,1218708179.3
MXI ,0,1218709352.1,1218709358.1
MXI ,0,1218710229.7,1218710244.6
MXI ,0,1218710390.8,1218710404.8
MXI ,0,1218710504.8,1218710511.8
MXI ,0,1218715190.3,1218715197.3
MXI ,0,1218716679.5,1218716685.5
MXI ,0,1218717046.9,1218717060.5
MXI ,0,1218717561.3,1218717568.0
MXI ,0,1218717751.8,1218717758.1
MXI ,0,1218718130.1,1218718135.6
MXI ,0,1218719311.6,1218719317.5
MXI ,0,1218721857.9,1218721866.2
MXI ,0,1218722295.0,1218722306.2
MXI ,0,1218723092.8,1218723097.7
MXI ,0,1218724551.5,1218724558.5
MXI ,0,1218724985.5,1218724995.7
MXI ,0,1218725670.7,1218725677.1
MXI ,0,1218725871.8,1218725878.9
MXI ,0,1218726839.9,1218726846.5
MXI ,0,1218729883.6,1218729887.1
MXI ,0,1218730572.5,1218730576.1
MXI ,0,1218733613.6,1218733624.3
MXI ,0,1218733805.7,1218733811.4
MXI ,0,1218735062.5,1218735069.1
MXI ,0,1218735681.4,1218735691.9
MXI ,0,1218736491.2,1218736496.2
MXI ,0,1218737081.3,1218737084.9
MXI ,0,1218737938.3,1218737943.1
MXI ,0,1218738399.5,1218738402.9
MXI ,0,1218739501.3,1218739505.2
MXI ,0,1218740626.7,1218740630.4
MXI ,0,1218741357.1,1218741365.3
MXI ,0,1218741645.9,1218741656.9
MXI ,0,1218742442.6,1218742446.3
MXI ,0,1218742892.4,1218742898.1
MXI ,0,1218742993.9,1218743000.6
MXI ,0,1218743589.3,1218743594.7
MXI ,0,1218744074.3,1218744078.4
MXI ,0,1218744410.6,1218744424.5
MXI ,0,1218744556.8,1218744561.0
MXI ,0,1218746269.2,1218746285.0
MXI ,0,1218746740.1,1218746743.5
MXI ,0,1218747367.7,1218747378.3
MXI ,0,1218748928.3,1218748934.6
MXI ,0,1218750063.9,1218750067.6
MXI ,0,1218751133.3,1218751136.5
MXI ,0,1218751647.6,1218751657.5
MXI ,0,1218752187.6,1218752201.8
MXI ,0,1218752674.5,1218752690.5
MXI ,0,1218753859.4,1218753874.4
MXI ,0,1218754469.7,1218754475.0
MXI ,0,1218754989.4,1218754995.6
MXI ,0,1218755317.0,1218755323.0
MXI ,0,1218755869.8,1218755876.0
MXI ,0,1218757493.1,1218757498.2
MXI ,0,1218760676.9,1218760684.2
MXI ,0,1218762129.1,1218762134.9
MXI ,0,1218762378.9,1218762385.6
MXI ,0,1218763032.4,1218763036.5
MXI ,0,1218764292.1,1218764296.2
MXI ,0,1218764869.3,1218764873.0
MXI ,0,1218765482.9,1218765488.2
MXI ,0,1218765939.4,1218765944.7
MXI ,0,1218768195.1,1218768197.9
MXI ,0,1218768997.1,1218769006.5
MXI ,0,1218773839.3,1218773844.3
MXI ,0,1218774729.2,1218774732.7
MXI ,0,1218775329.1,1218775335.2
MXI ,0,1218776322.1,1218776326.9
MXI ,0,1218779584.7,1218779589.4
MXI ,0,1218780367.7,1218780371.2
MXI ,0,1218781182.1,1218781192.4
MXI ,0,1218782400.2,1218782409.7
MXI ,0,1218783459.0,1218783463.4
MXI ,0,1218784432.3,1218784437.1
MXI ,0,1218789409.6,1218789416.1
MXI ,0,1218790871.4,1218790877.0
MXI ,0,1218792404.5,1218792414.6
MXI ,0,1218795385.6,1218795390.2
MXI ,0,1218798134.7,1218798139.5
MXI ,0,1218799073.7,1218799078.9
MXI ,0,1218799935.2,1218799941.8
MXI ,0,1218801743.9,1218801747.0
MXI ,0,1218801870.6,1218801876.6
MXI ,0,1218806266.6,1218806272.3
MXI ,0,1218809723.7,1218809730.6
MXI ,0,1218810918.3,1218810927.1
MXI ,0,1218811531.3,1218811540.7
MXI ,0,1218811927.0,1218811931.0
MXI ,0,1218814771.8,1218814781.8
MXI ,0,1218816042.0,1218816045.8
MXI ,0,1218817066.1,1218817073.1
MXI ,0,1218818641.6,1218818644.8
MXI ,0,1218819369.8,1218819373.0
MXI ,0,1218820328.3,1218820335.1
MXI ,0,1218820819.6,1218820825.7
MXI ,0,1218821491.7,1218821495.8
MXI ,0,1218821647.7,1218821652.3
MXI ,0,1218821732.1,1218821738.3
MXI ,0,1218822049.7,1218822054.8
MXI ,0,1218822393.0,1218822402.4
MXI ,0,1218822630.2,1218822636.2
MXI ,0,1218823663.2,1218823667.1
MXI ,0,1218824000.4,1218824008.4
MXI ,0,1218824689.4,1218824698.9
MXI ,0,1218824810.5,1218824814.4
MXI ,0,1218825181.5,1218825187.6
MXI ,0,1218826928.3,1218826947.5
MXI ,0,1218827112.3,1218827120.3
MXI ,0,1218828998.2,1218829003.3
MXI ,0,1218829466.1,1218829469.9
MXI ,0,1218830212.3,1218830221.5
MXI ,0,1218830684.1,1218830688.8
MXI ,0,1218831406.5,1218831425.7
MXI ,0,1218831572.9,1218831576.9
MXI ,0,1218831985.0,1218831990.4
MXI ,0,1218833382.4,1218833391.2
MXI ,0,1218833681.0,1218833691.1
MXI ,0,1218834702.1,1218834712.7
MXI ,0,1218834953.3,1218834960.6
MXI ,0,1218835873.8,1218835884.0
MXI ,0,1218839976.2,1218839992.8
MXI ,0,1218841432.8,1218841436.7
MXI ,0,1218841783.3,1218841790.7
MXI ,0,1218842089.1,1218842102.0
MXI ,0,1218843466.1,1218843477.5
MXI ,0,1218844202.8,1218844208.4
MXI ,0,1218845061.3,1218845065.9
MXI ,0,1218848681.1,1218848685.2
MXI ,0,1218850121.2,1218850126.7
MXI ,0,1218850248.2,1218850257.4
MXI ,0,1218851693.9,1218851698.3
MXI ,0,1218858052.3,1218858058.8
MXI ,0,1218859350.3,1218859357.7
MXI ,0,1218860063.1,1218860066.0
MXI ,0,1218867079.2,1218867083.3
MXI ,0,1218867952.0,1218867956.7
MXI ,0,1218868850.8,1218868856.7
MXI ,0,1218878091.4,1218878096.8
MXI ,0,1218878330.6,1218878335.1
MXI ,0,1218878869.4,1218878874.3
MXI ,0,1218879265.2,1218879271.3
MXI ,0,1218879743.8,1218879745.8
MXI ,0,1218880947.7,1218880950.3
MXI ,0,1218881261.2,1218881268.9
MXI ,0,1218883297.4,1218883303.8
MXI ,0,1218885590.9,1218885595.1
MXI ,0,1218886549.5,1218886555.1
MXI ,0,1218886667.9,1218886677.0
MXI ,0,1218888903.0,1218888907.6
MXI ,0,1218891028.4,1218891033.3
MXI ,0,1218891835.6,1218891842.7
MXI ,0,1218893274.3,1218893281.6
MXI ,0,1218893445.5,1218893448.9
MXI ,0,1218895453.2,1218895459.2
MXI ,0,1218896922.3,1218896926.8
MXI ,0,1218897486.8,1218897492.1
MXI ,0,1218902269.8,1218902275.6
MXI ,0,1218903064.5,1218903071.4
MXI ,0,1218903179.5,1218903182.7
MXI ,0,1218903563.9,1218903572.9
MXI ,0,1218905325.6,1218905333.5
MXI ,0,1218906134.0,1218906141.4
MXI ,0,1218906641.5,1218906645.1
MXI ,0,1218906695.8,1218906708.5
MXI ,0,1218907349.6,1218907352.3
MXI ,0,1218908515.1,1218908525.4
MXI ,0,1218908731.5,1218908738.1
MXI ,0,1218908773.3,1218908779.8
MXI ,0,1218909935.8,1218909941.2
MXI ,0,1218910824.9,1218910831.8
MXI ,0,1218911784.9,1218911793.9
MXI ,0,1218913045.3,1218913049.3
MXI ,0,1218913067.1,1218913072.9
MXI ,0,1218913340.4,1218913346.2
MXI ,0,1218913581.1,1218913590.5
MXI ,0,1218913646.5,1218913657.4
MXI ,0,1218914036.8,1218914043.5
MXI ,0,1218914159.2,1218914162.5
MXI ,0,1218915109.5,1218915117.9
MXI ,0,1218916071.9,1218916082.1
MXI ,0,1218916546.4,1218916553.3
MXI ,0,1218916989.0,1218916993.0
MXI ,0,1218919208.0,1218919213.9
MXI ,0,1218919991.8,1218920001.7
MXI ,0,1218921566.5,1218921571.6
MXI ,0,1218922729.0,1218922736.4
MXI ,0,1218922833.6,1218922840.2
MXI ,0,1218922967.0,1218922983.8
MXI ,0,1218924885.8,1218924888.9
MXI ,0,1218925426.6,1218925429.8
MXI ,0,1218925859.5,1218925862.9
MXI ,0,1218926709.3,1218926717.3
MXI ,0,1218926884.8,1218926890.2
MXI ,0,1218928171.8,1218928176.0
MXI ,0,1218928397.9,1218928403.0
MXI ,0,1218931772.8,1218931779.1
MXI ,0,1218962028.8,1218962038.9
MXI ,0,1218964734.0,1218964746.8
MXI ,0,1218967318.9,1218967324.9
MXI ,0,1218968674.9,1218968685.5
MXI ,0,1218970124.9,1218970131.1
MXI ,0,1218970510.0,1218970519.3
MXI ,0,1218970927.0,1218970930.3
MXI ,0,1218976595.5,1218976598.9
MXI ,0,1218977222.2,1218977227.5
MXI ,0,1218979130.6,1218979137.7
MXI ,0,1218979831.4,1218979835.5
MXI ,0,1218980074.1,1218980083.9
MXI ,0,1218980589.6,1218980594.9
MXI ,0,1218981129.8,1218981135.8
MXI ,0,1218981908.9,1218981911.8
MXI ,0,1218983955.2,1218983958.6
MXI ,0,1218984376.1,1218984380.9
MXI ,0,1218984832.5,1218984849.1
MXI ,0,1218986071.1,1218986076.8
MXI ,0,1218987964.9,1218987969.8
MXI ,0,1218989114.9,1218989120.4
MXI ,0,1218990938.0,1218990943.0
MXI ,0,1218991665.1,1218991671.5
MXI ,0,1218991844.6,1218991852.5
MXI ,0,1218992998.1,1218993011.3
MXI ,0,1218993106.0,1218993112.4
MXI ,0,1218993680.1,1218993685.0
MXI ,0,1218993859.9,1218993865.1
MXI ,0,1218993873.7,1218993888.4
MXI ,0,1218995454.0,1218995458.4
MXI ,0,1218995918.9,1218995940.9
MXI ,0,1218996144.5,1218996154.1
MXI ,0,1218997270.2,1218997285.1
MXI ,0,1218998182.1,1218998188.4
MXI ,0,1218998330.6,1218998337.3
MXI ,0,1219001495.9,1219001500.5
MXI ,0,1219001739.6,1219001746.6
MXI ,0,1219002220.4,1219002226.8
MXI ,0,1219003412.2,1219003417.2
MXI ,0,1219003547.2,1219003557.1
MXI ,0,1219003722.9,1219003730.0
MXI ,0,1219004687.3,1219004691.9
MXI ,0,1219005282.5,1219005286.5
MXI ,0,1219005451.9,1219005459.2
MXI ,0,1219007052.0,1219007058.7
MXI ,0,1219008646.8,1219008653.4
MXI ,0,1219010862.7,1219010872.7
MXI ,0,1219012584.5,1219012592.7
MXI ,0,1219013690.5,1219013701.5
MXI ,0,1219013852.1,1219013858.2
MXI ,0,1219015380.2,1219015386.3
MXI ,0,1219016216.8,1219016226.9
MXI ,0,1219017912.7,1219017916.9
MXI ,0,1219018294.8,1219018298.3
MXI ,0,1219021928.2,1219021937.2
MXI ,0,1219022083.6,1219022093.0
MXI ,0,1219023844.3,1219023849.0
MXI ,0,1219026152.0,1219026159.0
MXI ,0,1219026993.2,1219026999.7
MXI ,0,1219028458.3,1219028463.3
MXI ,0,1219030113.4,1219030124.3
MXI ,0,1219031022.3,1219031025.7
MXI ,0,1219031951.5,1219031954.9
MXI ,0,1219033284.1,1219033291.3
MXI ,0,1219034774.8,1219034785.2
MXI ,0,1219037815.9,1219037821.6
MXI ,0,1219038364.0,1219038374.6
MXI ,0,1219038546.2,1219038552.7
MXI ,0,1219039683.0,1219039699.2
MXI ,0,1219043061.0,1219043064.9
MXI ,0,1219046235.2,1219046244.8
MXI ,0,1219046684.9,1219046696.5
MXI ,0,1219047259.3,1219047263.6
MXI ,0,1219049306.9,1219049313.5
MXI ,0,1219051750.7,1219051754.0
MXI ,0,1219052708.8,1219052712.4
MXI ,0,1219052813.4,1219052820.5
MXI ,0,1219054038.1,1219054043.5
MXI ,0,1219055153.9,1219055159.3
MXI ,0,1219055648.8,1219055652.1
MXI ,0,1219056181.4,1219056191.6
MXI ,0,1219056336.6,1219056343.4
MXI ,0,1219059978.9,1219059983.8
MXI ,0,1219060616.2,1219060623.3
MXI ,0,1219062653.1,1219062660.6
MXI ,0,1219063769.3,1219063775.0
MXI ,0,1219064790.6,1219064797.2
MXI ,0,1219066331.9,1219066335.0
MXI ,0,1219067056.7,1219067063.2
MXI ,0,1219067199.7,1219067204.2
MXI ,0,1219067823.4,1219067828.2
MXI ,0,1219068155.5,1219068164.3
MXI ,0,1219068817.6,1219068821.3
MXI ,0,1219068986.7,1219068993.2
MXI ,0,1219069157.6,1219069167.9
MXI ,0,1219070676.1,1219070681.1
MXI ,0,1219070889.4,1219070896.9
MXI ,0,1219071521.6,1219071526.3
MXI ,0,1219071803.9,1219071810.4
MXI ,0,1219072289.7,1219072296.0
MXI ,0,1219073111.2,1219073114.8
MXI ,0,1219074243.7,1219074250.1
MXI ,0,1219074734.9,1219074749.1
MXI ,0,1219075113.4,1219075127.7
MXI ,0,1219075735.7,1219075740.5
MXI ,0,1219076465.0,1219076469.1
MXI ,0,1219076517.7,1219076521.4
MXI ,0,1219077527.0,1219077532.6
MXI ,0,1219077996.6,1219078005.9
MXI ,0,1219078474.7,1219078481.5
MXI ,0,1219079244.3,1219079248.0
MXI ,0,1219079576.5,1219079582.0
MXI ,0,1219080353.6,1219080360.2
MXI ,0,1219081394.1,1219081399.5
MXI ,0,1219085095.5,1219085103.3
MXI ,0,1219085663.2,1219085667.5
MXI ,0,1219085940.9,1219085951.3
MXI ,0,1219086152.2,1219086159.1
MXI ,0,1219086951.4,1219086956.8
MXI ,0,1219087891.5,1219087896.7
MXI ,0,1219088072.4,1219088078.8
MXI ,0,1219088574.5,1219088584.3
MXI ,0,1219089485.3,1219089489.2
MXI ,0,1219090164.0,1219090169.3
MXI ,0,1219090203.1,1219090208.2
MXI ,0,1219090920.4,1219090924.9
MXI ,0,1219091288.3,1219091291.5
MXI ,0,1219092055.5,1219092061.2
MXI ,0,1219092426.1,1219092431.9
MXI ,0,1219092834.6,1219092841.6
MXI ,0,1219093063.5,1219093071.1
MXI ,0,1219095201.9,1219095207.1
MXI ,0,1219096107.7,1219096115.5
MXI ,0,1219096970.8,1219096978.9
MXI ,0,1219097058.5,1219097064.0
MXI ,0,1219097095.8,1219097101.7
MXI ,0,1219097323.1,1219097326.3
MXI ,0,1219097355.7,1219097362.2
MXI ,0,1219098666.2,1219098673.1
MXI ,0,1219100304.5,1219100310.4
MXI ,0,1219102391.6,1219102396.7
MXI ,0,1219102886.4,1219102890.8
MXI ,0,1219102973.4,1219102979.3
MXI ,0,1219103087.9,1219103097.8
MXI ,0,1219103601.2,1219103606.0
MXI ,0,1219103877.4,1219103881.3
MXI ,0,1219104577.5,1219104582.6
MXI ,0,1219106754.3,1219106759.6
MXI ,0,1219107747.3,1219107753.6
MXI ,0,1219109762.7,1219109769.7
